CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2018;Zaragoza;Doctorado: PD Ciencias de la salud y del deporte [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.66;;27/09/2020
2018;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.20;;27/09/2020
2018;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;2.79;;27/09/2020
2018;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.48;;27/09/2020
2018;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;3.22;;27/09/2020
2018;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.45;;27/09/2020
2018;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;2.43;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.77;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.89;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.75;;27/09/2020
2018;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;3.32;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.41;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;10;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;3.38;;27/09/2020
2018;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.60;;27/09/2020
2018;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.48;;27/09/2020
2018;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.89;;27/09/2020
2018;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;5.08;;27/09/2020
2018;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;5.12;;27/09/2020
2018;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.92;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.29;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;3.96;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.20;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;2.96;;27/09/2020
2018;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.29;;27/09/2020
2018;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.12;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.91;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.18;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.54;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.27;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.28;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;3;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.44;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.37;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;7;0;0;0;3.26;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;7;0;0;0;3.94;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.00;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.20;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.57;;27/09/2020
2018;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.18;;27/09/2020
2018;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;3.25;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Mujeres;21;0;0;0;3.35;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;7;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;14;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.21;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.26;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.55;;27/09/2020
2018;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.09;;27/09/2020
2018;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.76;;27/09/2020
2018;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;1.42;;27/09/2020
2018;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.56;;27/09/2020
2018;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.42;;27/09/2020
2018;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.03;;27/09/2020
2018;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.90;;27/09/2020
2018;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;3.00;;27/09/2020
2018;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;2.84;;27/09/2020
2018;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.27;;27/09/2020
2018;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.91;;27/09/2020
2018;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;2.71;;27/09/2020
2018;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;3.31;;27/09/2020
2018;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;27/09/2020
2018;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.64;;27/09/2020
2018;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.96;;27/09/2020
2018;Zaragoza;Estadística;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Filología Clásica;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;2;;;27/09/2020
2018;Zaragoza;Físicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;4;;;27/09/2020
2018;Zaragoza;Geografía;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Geografía e Historia;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Geografía e Historia;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Geológicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;87;34;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;50;14;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;25;12;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;7;6;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Hombres;146;0;0;0;5.62;84.31;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Mujeres;192;0;0;0;5.38;88.66;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Hombres;0;13;7;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Mujeres;0;6;2;0;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;12;;;27/09/2020
2018;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;13;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Graduado;Hombres;20;0;0;0;4.24;98.39;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Graduado;Mujeres;50;0;0;0;4.26;95.23;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;27/09/2020
2018;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;4;1;0;;;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;15;0;0;0;5.08;83.83;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;22;0;0;0;4.40;90.57;27/09/2020
2018;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Hombres;0;28;9;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Mujeres;0;23;7;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;4;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;5;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Graduado;Hombres;111;0;0;0;5.16;90.68;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Graduado;Mujeres;183;0;0;0;5.06;91.53;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;4;1;0;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;27/09/2020
2018;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;13;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Hombres;0;32;17;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Mujeres;0;29;7;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;9;4;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Graduado;Hombres;60;0;0;0;5.96;75.88;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Graduado;Mujeres;30;0;0;0;5.12;85.83;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Hombres;0;18;11;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;7;3;0;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;14;;;27/09/2020
2018;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Hombres;0;3;1;0;;;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Mujeres;0;10;4;0;;;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;13;13;0;;;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;17;0;0;0;4.00;95.30;27/09/2020
2018;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;117;0;0;0;4.02;98.07;27/09/2020
