CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2016;Facultad de Ciencias;Física y Tecnologías Físicas;Máster;9;7;30;8;0;0;0;0;1;0;428.00;0.00;1.14;100.00;100.00;96.39;0.00;100.00;29/04/2018
2016;Facultad de Filosofía y Letras;Estudios Textuales y Culturales en Lengua Inglesa;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2016;Facultad de Filosofía y Letras;Gestión del Patrimonio Cultural;Máster;23;21;35;23;0;0;0;0;1;0;1292.00;0.00;1.09;100.00;100.00;97.73;0.00;100.00;29/04/2018
2016;Facultad de Filosofía y Letras;Tec.Información Geográfica para Ordenación Territorio: Sig/Teled;Máster;27;25;25;23;0;0;0;0;;0;1505.50;0.00;1.09;100.00;97.61;98.17;0.00;87.50;29/04/2018
2016;Facultad de Ciencias de la Salud;Gerontología Social;Máster;37;36;36;36;0;0;0;0;;0;2172.00;0.00;1.03;100.00;99.45;99.45;0.00;97.22;29/04/2018
2016;Facultad de Ciencias Sociales y del Trabajo;Relaciones de Género;Máster;26;20;30;17;0;0;0;1;4;0;1302.00;42.00;1.18;100.00;90.78;95.53;0.00;75.00;29/04/2018
2016;Facultad de Economía y Empresa;Contabilidad y finanzas;Máster;18;12;30;13;0;0;0;1;;0;798.00;28.00;1.33;100.00;93.23;94.20;0.00;81.82;29/04/2018
2016;Facultad de Economía y Empresa;Economía;Máster;9;5;30;4;0;0;0;1;;0;360.00;27.00;1.33;100.00;71.30;94.12;0.00;50.00;29/04/2018
2016;Facultad de Economía y Empresa;Gestión de las organizaciones;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2016;Facultad de Medicina;Iniciación a la investigación en Medicina;Máster;88;63;60;63;0;0;0;51;;0;3702.00;270.00;1.09;100.00;94.34;97.79;0.00;85.71;29/04/2018
2016;Facultad de Veterinaria;Nutrición animal;Máster;18;0;;17;0;0;0;0;;0;1080.00;0.00;2.00;100.00;94.44;100.00;;;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería biomédica;Máster;46;21;30;20;0;0;0;5;4;0;1581.00;156.00;2.06;98.37;91.81;94.44;0.00;61.54;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería de sistemas e informática;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2016;Escuela Politécnica Superior;Ini. a la investigación en ciencias agrarias y del medio natural;Máster;3;0;;3;0;0;0;0;;0;45.00;0.00;5.00;100.00;100.00;89.66;;;29/04/2018
2016;Facultad de Empresa y Gestión Pública;Dirección y planificación del turismo;Máster;31;22;30;12;0;0;0;1;7;2;1371.00;45.00;1.36;92.84;70.52;92.24;0.00;52.38;29/04/2018
2016;Facultad de Ciencias;Movilidad para máster;Movilidad de entrada;3;0;;;0;0;;0;;0;15.00;0.00;;;;;;;29/04/2018
2016;Facultad de Filosofía y Letras;Movilidad para máster;Movilidad de entrada;5;0;;;0;0;;0;;0;136.00;0.00;;;;;;;29/04/2018
2016;Facultad de Veterinaria;Movilidad para máster;Movilidad de entrada;1;0;;;0;0;;0;;0;6.00;0.00;;;;;;;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Movilidad para máster;Movilidad de entrada;7;0;;;0;0;;0;;0;134.00;0.00;;;;;;;29/04/2018
2016;Facultad de Empresa y Gestión Pública;Movilidad para máster;Movilidad de entrada;3;0;;;0;0;;1;;0;153.00;3.00;;;;;;;29/04/2018
2016;Facultad de Ciencias de la Salud y del Deporte;Movilidad para máster;Movilidad de entrada;1;0;;;0;0;;0;;0;30.00;0.00;;;;;;;29/04/2018
2016;Facultad de Ciencias;Materiales nanoestructurados para aplicaciones nanotecnológicas;Máster;24;22;25;21;0;0;0;0;4;0;1306.00;0.00;1.05;100.00;96.09;100.00;0.00;95.24;29/04/2018
2016;Facultad de Filosofía y Letras;Traducción de textos especializados;Máster;17;10;25;11;0;0;0;1;1;0;660.00;6.00;1.20;98.99;89.91;98.18;0.00;88.89;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Sistemas Mecánicos;Máster;;;;0;;;0;;;;;;;;;;;;29/04/2018
2016;Facultad de Economía y Empresa;Sociología de las Políticas Públicas y Sociales;Máster;19;11;30;11;0;0;0;1;;0;772.00;52.00;1.80;99.41;86.79;85.31;0.00;77.78;29/04/2018
2016;Facultad de Economía y Empresa;Unión Europea;Máster;10;6;30;6;0;0;0;0;;0;414.00;0.00;1.00;100.00;82.61;97.58;0.00;100.00;29/04/2018
2016;Facultad de Educación;Aprendizaje a lo largo de la vida: Iniciación a la investigación;Máster;37;21;40;17;0;0;0;4;1;1;1308.00;106.00;1.38;97.71;76.68;90.81;0.00;72.73;29/04/2018
2016;Facultad de Filosofía y Letras;Ciencias de la Antigüedad;Máster;1;0;;1;0;0;0;0;;0;12.00;0.00;3.00;100.00;100.00;62.50;;;29/04/2018
2016;Facultad de Filosofía y Letras;Investigación y Estudios Avanzados en Historia;Máster;10;6;40;4;0;0;0;0;;0;432.00;0.00;1.00;94.12;68.57;100.00;0.00;40.00;29/04/2018
2016;Facultad de Filosofía y Letras;Estudios Avanzados en Historia del Arte;Máster;15;12;35;10;0;0;0;1;1;0;706.50;33.00;1.11;100.00;90.66;97.83;0.00;80.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Energías Renovables y Eficiencia Energética;Máster;30;13;75;13;0;0;0;1;9;0;989.00;6.00;2.08;100.00;87.26;96.51;0.00;11.11;29/04/2018
2016;Facultad de Filosofía y Letras;Estudios Hispánicos: lengua y literatura;Máster;2;0;;0;0;0;0;0;;0;24.00;0.00;;;;;;;29/04/2018
2016;Facultad de Filosofía y Letras;Historia Contemporánea;Máster;16;11;40;7;0;0;0;0;;0;510.00;0.00;1.75;100.00;83.33;87.50;0.00;66.67;29/04/2018
2016;Facultad de Filosofía y Letras;Ordenación Territorial y Medioambiental;Máster;18;16;25;17;0;0;0;1;3;3;966.00;48.00;1.06;100.00;100.00;98.77;0.00;100.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería Electrónica;Máster;21;10;30;15;0;0;0;0;;0;848.00;0.00;1.12;100.00;92.92;97.69;0.00;87.50;29/04/2018
2016;Facultad de Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;515;461;495;426;0;0;0;29;2;0;26739.00;1056.00;1.07;99.49;96.60;99.05;0.00;94.76;29/04/2018
2016;Facultad de Ciencias Humanas y de la Educación;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;22;18;20;16;0;0;0;0;;0;1088.00;0.00;1.06;100.00;98.31;99.38;0.00;100.00;29/04/2018
2016;Facultad de Ciencias Sociales y Humanas de Teruel;Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;16;12;20;11;0;0;0;1;;0;740.00;7.00;1.18;100.00;94.56;97.73;0.00;75.00;29/04/2018
2016;Facultad de Medicina;Salud pública;Máster;32;25;30;23;0;0;0;5;;0;1500.00;72.00;1.12;100.00;94.80;97.28;0.00;71.43;29/04/2018
2016;Facultad de Medicina;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;40;25;25;20;0;0;0;0;;0;1482.00;0.00;1.00;100.00;97.50;100.00;0.00;81.82;29/04/2018
2016;Facultad de Derecho;Prevención de riesgos laborales;Máster;27;24;30;21;0;0;0;4;;0;1626.00;199.00;1.11;99.62;97.11;99.18;0.00;80.95;29/04/2018
2016;Facultad de Ciencias;Erasmus Mundus en Ingeniería de Membranas;Máster;3;0;;3;0;0;0;3;;0;180.00;195.00;;100.00;100.00;;;;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Arquitectura;Máster;80;51;80;46;0;0;0;0;3;3;3696.00;0.00;1.52;99.57;76.71;79.15;0.00;67.39;29/04/2018
2016;Facultad de Ciencias;Modelización e Investigación Matemática, Estadística y Computación;Máster;19;15;17;11;0;0;0;0;;1;960.00;0.00;1.09;100.00;83.23;97.35;0.00;71.43;29/04/2018
2016;Facultad de Derecho;Abogacía;Máster;182;98;100;84;0;0;0;1;;0;8377.00;12.00;2.00;99.90;99.64;100.00;0.00;91.75;29/04/2018
2016;Facultad de Ciencias Humanas y de la Educación;Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;24;20;20;23;0;0;0;0;;0;1276.50;0.00;1.13;100.00;99.06;96.89;0.00;100.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería Química;Máster;36;18;40;20;0;0;0;3;6;2;1614.00;46.50;1.75;99.59;93.04;100.00;0.00;50.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería Industrial;Máster;207;96;240;70;0;0;0;7;16;45;10732.50;50.00;2.14;95.18;89.33;96.75;0.00;0.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería de Telecomunicación;Máster;23;11;60;9;0;0;0;0;;5;1164.50;0.00;2.25;96.34;92.02;94.33;0.00;0.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería Informática;Máster;15;9;60;3;0;0;0;1;1;0;624.00;9.00;2.00;98.76;76.44;97.56;0.00;20.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería Mecánica;Máster;12;10;30;7;0;0;0;0;6;0;636.00;0.00;1.00;100.00;89.62;100.00;0.00;70.00;29/04/2018
2016;Facultad de Ciencias;Química Industrial;Máster;9;8;50;6;0;0;0;0;5;0;479.00;0.00;1.00;100.00;98.12;100.00;0.00;85.71;29/04/2018
2016;Facultad de Ciencias;Geología: Técnicas y Aplicaciones;Máster;15;14;30;12;0;0;0;0;2;0;814.00;0.00;1.00;100.00;97.05;100.00;0.00;92.31;29/04/2018
2016;Facultad de Ciencias;Química Molecular y Catálisis Homogénea;Máster;10;10;25;10;0;0;0;0;3;0;600.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2016;Facultad de Ciencias;Nanotecnología Medioambiental;Máster;6;5;14;5;0;0;0;0;;0;331.00;0.00;1.00;100.00;96.37;100.00;0.00;80.00;29/04/2018
2016;Facultad de Economía y Empresa;Auditoría;Máster;33;29;35;29;0;0;0;0;;0;1745.00;0.00;1.11;100.00;98.97;98.98;0.00;89.29;29/04/2018
2016;Escuela Politécnica Superior;Ingeniería Agronómica;Máster;16;4;25;4;0;0;0;1;;0;510.00;6.00;2.75;91.95;80.59;95.24;0.00;0.00;29/04/2018
2016;Facultad de Ciencias de la Salud y del Deporte;Evaluación y Entrenamiento Físico para la Salud;Máster;20;20;20;18;0;0;0;2;1;0;1182.00;18.00;1.00;100.00;96.95;100.00;0.00;90.00;29/04/2018
2016;Facultad de Filosofía y Letras;Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;15;10;25;11;0;0;0;1;3;0;727.50;22.50;1.10;100.00;91.75;95.65;0.00;90.00;29/04/2018
2016;Facultad de Filosofía y Letras;Mundo Antiguo y Patrimonio Arqueológico;Máster;6;6;30;6;0;0;0;0;2;0;360.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;29/04/2018
2016;Facultad de Ciencias de la Salud;Iniciación a la Investigación en Ciencias de la Enfermería;Máster;25;24;30;19;0;0;0;0;;0;1452.00;0.00;1.05;99.54;92.95;98.96;0.00;75.00;29/04/2018
2016;Facultad de Economía y Empresa;Dirección, Estrategia y Marketing;Máster;21;14;30;8;0;0;0;1;;0;924.00;24.00;1.00;100.00;79.22;100.00;0.00;61.54;29/04/2018
2016;Facultad de Ciencias Sociales y Humanas de Teruel;Psicología General Sanitaria;Máster;60;30;30;24;0;0;0;0;;0;2706.00;0.00;2.00;100.00;96.66;99.86;0.00;30.00;29/04/2018
2016;Escuela de Ingeniería y Arquitectura;Ingeniería de Diseño de Producto;Máster;19;13;30;12;0;0;0;1;;1;823.50;2.00;1.36;100.00;90.26;93.56;0.00;58.33;29/04/2018
2016;Facultad de Filosofía y Letras;Literaturas Hispánicas y Lengua Española: Tradición e Identidades;Máster;5;4;25;2;0;0;0;1;4;0;228.00;18.00;1.00;100.00;89.47;100.00;0.00;100.00;29/04/2018
2016;Facultad de Filosofía y Letras;Consultoría de Información y Comunicación Digital;Máster;19;19;25;9;0;0;0;8;;0;1026.00;48.00;1.00;99.31;84.21;100.00;0.00;52.94;29/04/2018
2016;Facultad de Veterinaria;Calidad, Seguridad y Tecnología de los Alimentos;Máster;25;22;30;19;0;0;0;0;3;0;1332.00;0.00;1.00;100.00;93.92;100.00;0.00;85.71;29/04/2018
2016;Facultad de Derecho;Gestión Administrativa;Máster;12;12;30;11;0;0;0;0;;0;720.00;0.00;1.00;100.00;99.17;100.00;0.00;91.67;29/04/2018
2016;Escuela de Doctorado;Medicina;Doctorado;33;0;;25;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Calidad, seguridad y tecnología de los alimentos;Doctorado;3;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Medicina y sanidad animal;Doctorado;16;0;;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Producción animal;Doctorado;3;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ciencias agrarias y del medio natural;Doctorado;6;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ciencias de la Salud;Doctorado;14;0;;12;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Relaciones de Género;Doctorado;6;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Bioquímica y biología molecular;Doctorado;11;0;;9;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Física;Doctorado;4;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Geología;Doctorado;5;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Métodos matemáticos y sus aplicaciones;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ciencia analítica en química;Doctorado;3;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ingeniería química y del medio ambiente;Doctorado;12;0;;11;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Química física;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Química orgánica;Doctorado;4;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Química inorgánica;Doctorado;2;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Estudios ingleses;Doctorado;5;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Información y documentación;Doctorado;5;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ordenación del territorio y medio ambiente;Doctorado;7;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Lingüística y lengua española;Doctorado;2;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Historia contemporánea;Doctorado;4;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Historia moderna;Doctorado;2;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ciencias de la antigüedad;Doctorado;8;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Estudios filosóficos;Doctorado;5;0;;;0;0;;;;0;0.00;;;;;;;;29/04/2018
2016;Escuela de Doctorado;Filología hispánica;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Historia del arte;Doctorado;7;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Historia Medieval;Doctorado;1;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Economía;Doctorado;4;0;;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Contabilidad y finanzas;Doctorado;3;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Economía y gestión de las organizaciones;Doctorado;5;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Sociología de las políticas públicas y sociales;Doctorado;4;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ciencias biomédicas y biotecnológicas;Doctorado;5;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;4;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Tecnologías de la información y comunicaciones en redes móviles;Doctorado;5;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ingeniería electrónica;Doctorado;2;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ingeniería de sistemas e informática;Doctorado;5;0;;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ingeniería biomédica;Doctorado;6;0;;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Ingeniería de diseño y fabricación;Doctorado;2;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Mecánica de fluidos;Doctorado;2;0;;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Mecánica computacional;Doctorado;2;0;;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Derecho;Doctorado;14;0;;9;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Educación;Doctorado;15;0;;10;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;Energías renovables y eficiencia energética;Doctorado;4;0;;;0;0;;;;0;0.00;;;;;;;;29/04/2018
2016;Escuela de Doctorado;Programa de doctorado RD 778/98;Doctorado;1;0;;;0;0;;;;0;0.00;;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD en Ciencias de la antigüedad;Doctorado;61;16;50;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Estudios ingleses;Doctorado;24;11;12;3;0;0;0;0;;1;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Literaturas hispánicas;Doctorado;25;6;20;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Filosofía;Doctorado;13;1;48;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Historia contemporánea;Doctorado;36;9;15;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Historia del arte;Doctorado;56;11;20;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;23;4;8;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Lingüística hispánica;Doctorado;41;9;25;3;0;0;0;0;;2;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Bioquímica y biología molecular;Doctorado;72;21;30;8;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Calidad, seguridad y tecnología de los alimentos;Doctorado;29;14;20;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ciencia analítica en química;Doctorado;23;10;20;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Física;Doctorado;56;18;50;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Geología;Doctorado;38;11;11;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Matemáticas y estadística;Doctorado;10;1;3;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Producción animal;Doctorado;14;2;6;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Química física;Doctorado;8;3;10;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Química inorgánica;Doctorado;40;17;18;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Química orgánica;Doctorado;25;6;12;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ciencias biomédicas y biotecnológicas;Doctorado;22;8;10;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ciencias de la salud y del deporte;Doctorado;100;35;30;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Medicina;Doctorado;243;74;60;35;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Medicina y sanidad animal;Doctorado;47;23;15;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Contabilidad y finanzas;Doctorado;36;9;20;6;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Derecho;Doctorado;91;24;20;4;0;0;0;0;;2;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Derechos humanos y libertades fundamentales;Doctorado;33;11;10;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Economía;Doctorado;46;21;15;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Economía y gestión de las organizaciones;Doctorado;34;9;20;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Educación;Doctorado;85;30;25;9;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ordenación del territorio y medio ambiente;Doctorado;42;11;25;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Relaciones de género y estudios feministas;Doctorado;10;5;30;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Sociología de las políticas públicas y sociales;Doctorado;53;16;20;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ciencias agrarias y del medio natural;Doctorado;27;3;30;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Energías renovables y eficiencia energética;Doctorado;52;12;20;4;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería biomédica;Doctorado;34;13;25;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería de diseño y fabricación;Doctorado;29;8;25;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería de sistemas e informática;Doctorado;48;13;30;5;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería electrónica;Doctorado;17;7;10;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería mecánica;Doctorado;42;10;25;7;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Ingeniería química y del medio ambiente;Doctorado;67;19;60;8;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Mecánica de fluídos;Doctorado;7;2;3;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Nuevos territorios en la arquitectura;Doctorado;36;10;10;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;12;8;10;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Información y Comunicación;Doctorado;23;7;7;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Patrimonio, Sociedades y Espacios de Frontera;Doctorado;4;4;8;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Escuela de Doctorado;PD Logística y gestión de la cadena de suministro;Doctorado;2;2;8;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2016;Facultad de Ciencias;;Máster;;;40;;;;;;;;;;;;;;;;29/04/2018
2016;Escuela Politécnica Superior;;Máster;;;20;;;;;;;;;;;;;;;;29/04/2018
